metric,node,pod,namespace,container,timestamp,value
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398465,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398480,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398495,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398510,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398525,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398540,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398555,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398570,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398585,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398600,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398615,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398630,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398645,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398660,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398675,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398690,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398705,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398720,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398735,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398750,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398765,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398780,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398795,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398810,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398825,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398840,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398855,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398870,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398885,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398900,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398915,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398930,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398945,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398960,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398975,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780398990,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780399005,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780399020,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780399035,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780399050,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780399065,0.0
pod_status,,frontend-694b9f76cd-vn82n,boutique,kube-state-metrics,1780399080,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395480,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395495,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395510,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395525,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395540,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395555,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395570,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395585,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395600,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395615,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395630,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395645,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395660,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395675,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395690,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395705,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395720,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395735,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395750,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395765,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395780,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395795,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395810,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395825,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395840,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395855,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395870,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395885,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395900,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395915,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395930,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395945,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395960,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395975,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780395990,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396005,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396020,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396035,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396050,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396065,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396080,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396095,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396110,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396125,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396140,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396155,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396170,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396185,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396200,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396215,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396230,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396245,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396260,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396275,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396290,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396305,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396320,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396335,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396350,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396365,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396380,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396395,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396410,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396425,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396440,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396455,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396470,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396485,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396500,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396515,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396530,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396545,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396560,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396575,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396590,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396605,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396620,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396635,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396650,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396665,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396680,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396695,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396710,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396725,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396740,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396755,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396770,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396785,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396800,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396815,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396830,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396845,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396860,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396875,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396890,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396905,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396920,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396935,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396950,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396965,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396980,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780396995,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397010,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397025,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397040,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397055,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397070,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397085,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397100,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397115,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397130,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397145,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397160,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397175,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397190,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397205,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397220,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397235,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397250,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397265,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397280,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397295,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397310,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397325,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397340,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397355,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397370,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397385,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397400,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397415,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397430,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397445,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397460,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397475,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397490,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397505,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397520,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397535,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397550,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397565,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397580,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397595,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397610,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397625,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397640,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397655,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397670,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397685,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397700,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397715,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397730,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397745,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397760,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397775,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397790,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397805,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397820,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397835,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397850,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397865,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397880,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397895,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397910,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397925,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397940,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397955,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397970,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780397985,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398000,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398015,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398030,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398045,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398060,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398075,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398090,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398105,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398120,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398135,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398150,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398165,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398180,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398195,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398210,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398225,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398240,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398255,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398270,0.0
pod_status,,loadgenerator-7dd458dd5b-p2gm5,boutique,kube-state-metrics,1780398285,0.0
